#,time(s),count A,count B,count C,count D
952,4.76,2,-36,,
953,4.765,2,-37,,
954,4.77,2,-38,,
955,4.775,3,-39,,
956,4.78,3,-40,,
957,4.785,4,-41,,
958,4.79,4,-42,,
959,4.795,4,-43,,
960,4.8,4,-44,,
961,4.805,5,-44,,
962,4.81,5,-45,,
963,4.815,6,-46,,
964,4.82,6,-46,,
965,4.825,6,-47,,
966,4.83,6,-48,,
967,4.835,6,-48,,
968,4.84,7,-48,,
969,4.845,7,-49,,
970,4.85,8,-49,,
971,4.855,8,-50,,
972,4.86,8,-50,,
973,4.865,8,-50,,
974,4.87,9,-50,,
975,4.875,9,-50,,
976,4.88,9,-50,,
977,4.885,9,-50,,
978,4.89,10,-50,,
979,4.895,10,-50,,
980,4.9,10,-50,,
981,4.905,10,-50,,
982,4.91,10,-49,,
983,4.915,10,-49,,
984,4.92,11,-48,,
985,4.925,11,-48,,
986,4.93,11,-47,,
987,4.935,11,-47,,
988,4.94,12,-46,,
989,4.945,12,-46,,
990,4.95,12,-45,,
991,4.955,12,-44,,
992,4.96,12,-43,,
993,4.965,12,-42,,
994,4.97,12,-42,,
995,4.975,12,-40,,
996,4.98,12,-40,,
997,4.985,12,-38,,
998,4.99,12,-38,,
999,4.995,12,-36,,
1000,5,12,-35,,
1001,5.005,12,-34,,
1002,5.01,12,-33,,
1003,5.015,12,-32,,
1004,5.02,12,-30,,
1005,5.025,12,-29,,
1006,5.03,12,-28,,
1007,5.035,12,-26,,
1008,5.04,12,-25,,
1009,5.045,12,-23,,
1010,5.05,12,-22,,
1011,5.055,12,-20,,
1012,5.06,12,-19,,
1013,5.065,11,-17,,
1014,5.07,11,-16,,
1015,5.075,11,-14,,
1016,5.08,11,-12,,
1017,5.085,11,-11,,
1018,5.09,10,-9,,
1019,5.095,10,-8,,
1020,5.1,10,-6,,
1021,5.105,10,-4,,
1022,5.11,10,-2,,
1023,5.115,10,-1,,
1024,5.12,9,1,,
1025,5.125,9,2,,
1026,5.13,9,4,,
1027,5.135,8,6,,
1028,5.14,8,7,,
1029,5.145,8,9,,
1030,5.15,8,10,,
1031,5.155,8,12,,
1032,5.16,7,14,,
1033,5.165,7,15,,
1034,5.17,6,17,,
1035,5.175,6,18,,
1036,5.18,6,20,,
1037,5.185,6,22,,
