#,time(s),count A,count B,count C,count D
765,3.825,8,6,,
766,3.83,9,7,,
767,3.835,10,8,,
768,3.84,10,9,,
769,3.845,11,10,,
770,3.85,12,11,,
771,3.855,12,12,,
772,3.86,13,13,,
773,3.865,14,14,,
774,3.87,15,15,,
775,3.875,16,16,,
776,3.88,16,17,,
777,3.885,17,18,,
778,3.89,18,18,,
779,3.895,18,19,,
780,3.9,19,20,,
781,3.905,20,21,,
782,3.91,21,22,,
783,3.915,22,23,,
784,3.92,22,24,,
785,3.925,23,24,,
786,3.93,24,25,,
787,3.935,24,26,,
788,3.94,25,26,,
789,3.945,26,27,,
790,3.95,26,28,,
791,3.955,27,28,,
792,3.96,28,29,,
793,3.965,28,30,,
794,3.97,29,30,,
795,3.975,30,31,,
796,3.98,30,32,,
797,3.985,31,32,,
798,3.99,31,32,,
799,3.995,32,33,,
800,4,32,34,,
801,4.005,33,34,,
802,4.01,34,34,,
803,4.015,34,35,,
804,4.02,35,35,,
805,4.025,35,36,,
806,4.03,36,36,,
807,4.035,36,36,,
808,4.04,37,37,,
809,4.045,37,37,,
810,4.05,38,37,,
811,4.055,38,38,,
812,4.06,38,38,,
813,4.065,39,38,,
814,4.07,39,38,,
815,4.075,40,38,,
816,4.08,40,38,,
817,4.085,40,38,,
818,4.09,41,39,,
819,4.095,41,39,,
820,4.1,42,39,,
821,4.105,42,39,,
822,4.11,42,39,,
823,4.115,42,39,,
824,4.12,43,39,,
825,4.125,43,39,,
826,4.13,43,39,,
827,4.135,43,38,,
828,4.14,44,38,,
829,4.145,44,38,,
830,4.15,44,38,,
831,4.155,44,38,,
832,4.16,44,38,,
833,4.165,44,38,,
834,4.17,44,37,,
835,4.175,44,37,,
836,4.18,44,37,,
837,4.185,44,36,,
838,4.19,44,36,,
839,4.195,44,36,,
840,4.2,44,36,,
841,4.205,44,35,,
842,4.21,44,35,,
843,4.215,44,34,,
844,4.22,44,34,,
845,4.225,44,34,,
846,4.23,44,33,,
847,4.235,44,32,,
848,4.24,43,32,,
849,4.245,43,32,,
850,4.25,43,31,,
851,4.255,42,30,,
852,4.26,42,30,,
853,4.265,42,29,,
854,4.27,42,29,,
855,4.275,41,28,,
856,4.28,41,28,,
857,4.285,40,27,,
858,4.29,40,26,,
859,4.295,40,26,,
860,4.3,39,25,,
861,4.305,39,24,,
862,4.31,38,24,,
863,4.315,38,23,,
864,4.32,38,22,,
865,4.325,37,22,,
866,4.33,36,21,,
867,4.335,36,20,,
868,4.34,35,20,,
869,4.345,34,19,,
870,4.35,34,18,,
871,4.355,33,17,,
872,4.36,32,16,,
873,4.365,32,16,,
874,4.37,31,15,,
875,4.375,30,14,,
876,4.38,30,14,,
877,4.385,29,13,,
878,4.39,28,12,,
879,4.395,28,11,,
880,4.4,27,10,,
881,4.405,26,10,,
882,4.41,25,9,,
883,4.415,24,8,,
884,4.42,24,7,,
885,4.425,22,6,,
886,4.43,22,6,,
887,4.435,21,5,,
888,4.44,20,4,,
889,4.445,19,3,,
