#,time(s),count A,count B,count C,count D
737,3.685,52,81,,
738,3.69,50,81,,
739,3.695,50,81,,
740,3.7,49,80,,
741,3.705,48,80,,
742,3.71,48,80,,
743,3.715,46,80,,
744,3.72,46,80,,
745,3.725,45,79,,
746,3.73,44,79,,
747,3.735,43,78,,
748,3.74,42,78,,
749,3.745,42,77,,
750,3.75,41,76,,
751,3.755,40,75,,
752,3.76,39,74,,
753,3.765,38,74,,
754,3.77,38,73,,
755,3.775,37,72,,
756,3.78,36,70,,
757,3.785,35,70,,
758,3.79,34,68,,
759,3.795,34,67,,
760,3.8,33,66,,
761,3.805,32,64,,
762,3.81,31,63,,
763,3.815,30,61,,
764,3.82,30,60,,
765,3.825,29,58,,
766,3.83,28,57,,
767,3.835,27,55,,
768,3.84,26,54,,
769,3.845,26,52,,
770,3.85,25,50,,
771,3.855,24,48,,
772,3.86,24,46,,
773,3.865,23,44,,
774,3.87,22,42,,
775,3.875,22,40,,
776,3.88,21,38,,
777,3.885,20,36,,
778,3.89,20,34,,
779,3.895,19,32,,
780,3.9,18,30,,
781,3.905,18,28,,
782,3.91,17,26,,
783,3.915,16,24,,
784,3.92,16,21,,
785,3.925,15,19,,
786,3.93,14,17,,
787,3.935,14,14,,
788,3.94,13,12,,
789,3.945,12,10,,
790,3.95,12,8,,
791,3.955,11,5,,
792,3.96,10,3,,
793,3.965,10,0,,
794,3.97,9,-2,,
795,3.975,8,-4,,
796,3.98,8,-6,,
797,3.985,7,-9,,
798,3.99,6,-11,,
799,3.995,5,-13,,
800,4,5,-16,,
801,4.005,4,-18,,
802,4.01,3,-20,,
803,4.015,2,-22,,
804,4.02,2,-25,,
805,4.025,1,-27,,
806,4.03,0,-29,,
807,4.035,0,-31,,
808,4.04,-1,-33,,
809,4.045,-2,-36,,
810,4.05,-3,-38,,
811,4.055,-4,-40,,
812,4.06,-4,-42,,
813,4.065,-5,-44,,
814,4.07,-6,-46,,
815,4.075,-7,-48,,
816,4.08,-8,-50,,
817,4.085,-9,-51,,
818,4.09,-10,-53,,
819,4.095,-10,-55,,
820,4.1,-11,-56,,
821,4.105,-12,-58,,
822,4.11,-13,-60,,
823,4.115,-14,-62,,
824,4.12,-15,-63,,
825,4.125,-16,-64,,
826,4.13,-17,-66,,
827,4.135,-18,-68,,
828,4.14,-19,-69,,
829,4.145,-20,-70,,
830,4.15,-21,-71,,
831,4.155,-22,-72,,
832,4.16,-23,-74,,
833,4.165,-24,-74,,
834,4.17,-25,-76,,
835,4.175,-26,-76,,
836,4.18,-27,-78,,
837,4.185,-28,-78,,
838,4.19,-30,-79,,
839,4.195,-30,-80,,
840,4.2,-32,-80,,
841,4.205,-33,-81,,
842,4.21,-34,-82,,
843,4.215,-35,-82,,
844,4.22,-36,-83,,
845,4.225,-38,-83,,
846,4.23,-38,-84,,
847,4.235,-40,-84,,
848,4.24,-41,-84,,
849,4.245,-42,-84,,
850,4.25,-43,-84,,
851,4.255,-44,-84,,
852,4.26,-45,-84,,
853,4.265,-46,-84,,
854,4.27,-48,-84,,
855,4.275,-49,-84,,
856,4.28,-50,-84,,
857,4.285,-51,-84,,
858,4.29,-52,-84,,
859,4.295,-53,-83,,
860,4.3,-54,-83,,
861,4.305,-55,-82,,
862,4.31,-56,-82,,
863,4.315,-58,-81,,
864,4.32,-58,-81,,
865,4.325,-59,-80,,
